"Tabela 3653 - Produção Física Industrial, por seções e atividades industriais"
"Variável - Índice de base fixa sem ajuste sazonal (Base: média de 2012 = 100) (Número-índice)"
"Mês";"Unidade da Federação";"Seções e atividades industriais (CNAE 2.0)";""
"junho 2004";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"julho 2004";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"199,7"
"julho 2004";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"julho 2004";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"agosto 2004";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"212,4"
"agosto 2004";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"agosto 2004";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"setembro 2004";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"189,0"
"setembro 2004";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"setembro 2004";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"outubro 2004";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"186,8"
"outubro 2004";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"outubro 2004";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"novembro 2004";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"195,2"
"novembro 2004";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"novembro 2004";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"dezembro 2004";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"128,2"
"dezembro 2004";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"dezembro 2004";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"janeiro 2005";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"136,7"
"janeiro 2005";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"janeiro 2005";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"fevereiro 2005";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"166,3"
"fevereiro 2005";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"fevereiro 2005";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"março 2005";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"157,9"
"março 2005";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"março 2005";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"abril 2005";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"158,8"
"abril 2005";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"abril 2005";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"maio 2005";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"169,0"
"maio 2005";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"maio 2005";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"junho 2005";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"160,6"
"junho 2005";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"junho 2005";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"julho 2005";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"171,1"
"julho 2005";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"julho 2005";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"agosto 2005";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"167,7"
"agosto 2005";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"agosto 2005";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"setembro 2005";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"154,5"
"setembro 2005";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"setembro 2005";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"outubro 2005";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"169,3"
"outubro 2005";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"outubro 2005";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"novembro 2005";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"198,1"
"novembro 2005";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"novembro 2005";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"dezembro 2005";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"130,5"
"dezembro 2005";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"dezembro 2005";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"janeiro 2006";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"116,1"
"janeiro 2006";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"janeiro 2006";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"fevereiro 2006";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"129,8"
"fevereiro 2006";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"fevereiro 2006";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"março 2006";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"128,4"
"março 2006";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"março 2006";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"abril 2006";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"107,6"
"abril 2006";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"abril 2006";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"maio 2006";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"125,7"
"maio 2006";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"maio 2006";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
