"Tabela 3653 - Produção Física Industrial, por seções e atividades industriais"
"Variável - Índice de base fixa sem ajuste sazonal (Base: média de 2012 = 100) (Número-índice)"
"Mês";"Unidade da Federação";"Seções e atividades industriais (CNAE 2.0)";""
"setembro 2011";"Pernambuco";"3.31 Fabricação de móveis";"-"
"setembro 2011";"Bahia";"3.31 Fabricação de móveis";"-"
"outubro 2011";"Ceará";"3.31 Fabricação de móveis";"-"
"outubro 2011";"Pernambuco";"3.31 Fabricação de móveis";"-"
"outubro 2011";"Bahia";"3.31 Fabricação de móveis";"-"
"novembro 2011";"Ceará";"3.31 Fabricação de móveis";"-"
"novembro 2011";"Pernambuco";"3.31 Fabricação de móveis";"-"
"novembro 2011";"Bahia";"3.31 Fabricação de móveis";"-"
"dezembro 2011";"Ceará";"3.31 Fabricação de móveis";"-"
"dezembro 2011";"Pernambuco";"3.31 Fabricação de móveis";"-"
"dezembro 2011";"Bahia";"3.31 Fabricação de móveis";"-"
"janeiro 2012";"Ceará";"3.31 Fabricação de móveis";"-"
"janeiro 2012";"Pernambuco";"3.31 Fabricação de móveis";"-"
"janeiro 2012";"Bahia";"3.31 Fabricação de móveis";"-"
"fevereiro 2012";"Ceará";"3.31 Fabricação de móveis";"-"
"fevereiro 2012";"Pernambuco";"3.31 Fabricação de móveis";"-"
"fevereiro 2012";"Bahia";"3.31 Fabricação de móveis";"-"
"março 2012";"Ceará";"3.31 Fabricação de móveis";"-"
"março 2012";"Pernambuco";"3.31 Fabricação de móveis";"-"
"março 2012";"Bahia";"3.31 Fabricação de móveis";"-"
"abril 2012";"Ceará";"3.31 Fabricação de móveis";"-"
"abril 2012";"Pernambuco";"3.31 Fabricação de móveis";"-"
"abril 2012";"Bahia";"3.31 Fabricação de móveis";"-"
"maio 2012";"Ceará";"3.31 Fabricação de móveis";"-"
"maio 2012";"Pernambuco";"3.31 Fabricação de móveis";"-"
"maio 2012";"Bahia";"3.31 Fabricação de móveis";"-"
"junho 2012";"Ceará";"3.31 Fabricação de móveis";"-"
"junho 2012";"Pernambuco";"3.31 Fabricação de móveis";"-"
"junho 2012";"Bahia";"3.31 Fabricação de móveis";"-"
"julho 2012";"Ceará";"3.31 Fabricação de móveis";"-"
"julho 2012";"Pernambuco";"3.31 Fabricação de móveis";"-"
"julho 2012";"Bahia";"3.31 Fabricação de móveis";"-"
"agosto 2012";"Ceará";"3.31 Fabricação de móveis";"-"
"agosto 2012";"Pernambuco";"3.31 Fabricação de móveis";"-"
"agosto 2012";"Bahia";"3.31 Fabricação de móveis";"-"
"setembro 2012";"Ceará";"3.31 Fabricação de móveis";"-"
"setembro 2012";"Pernambuco";"3.31 Fabricação de móveis";"-"
"setembro 2012";"Bahia";"3.31 Fabricação de móveis";"-"
"outubro 2012";"Ceará";"3.31 Fabricação de móveis";"-"
"outubro 2012";"Pernambuco";"3.31 Fabricação de móveis";"-"
"outubro 2012";"Bahia";"3.31 Fabricação de móveis";"-"
"novembro 2012";"Ceará";"3.31 Fabricação de móveis";"-"
"novembro 2012";"Pernambuco";"3.31 Fabricação de móveis";"-"
"novembro 2012";"Bahia";"3.31 Fabricação de móveis";"-"
"dezembro 2012";"Ceará";"3.31 Fabricação de móveis";"-"
"dezembro 2012";"Pernambuco";"3.31 Fabricação de móveis";"-"
"dezembro 2012";"Bahia";"3.31 Fabricação de móveis";"-"
