"Tabela 3653 - Produção Física Industrial, por seções e atividades industriais"
"Variável - Índice de base fixa sem ajuste sazonal (Base: média de 2012 = 100) (Número-índice)"
"Mês";"Unidade da Federação";"Seções e atividades industriais (CNAE 2.0)";""
"julho 2008";"Pernambuco";"3.24 Metalurgia";"-"
"julho 2008";"Bahia";"3.24 Metalurgia";"147,2"
"agosto 2008";"Ceará";"3.24 Metalurgia";"-"
"agosto 2008";"Pernambuco";"3.24 Metalurgia";"-"
"agosto 2008";"Bahia";"3.24 Metalurgia";"140,9"
"setembro 2008";"Ceará";"3.24 Metalurgia";"-"
"setembro 2008";"Pernambuco";"3.24 Metalurgia";"-"
"setembro 2008";"Bahia";"3.24 Metalurgia";"131,3"
"outubro 2008";"Ceará";"3.24 Metalurgia";"-"
"outubro 2008";"Pernambuco";"3.24 Metalurgia";"-"
"outubro 2008";"Bahia";"3.24 Metalurgia";"138,4"
"novembro 2008";"Ceará";"3.24 Metalurgia";"-"
"novembro 2008";"Pernambuco";"3.24 Metalurgia";"-"
"novembro 2008";"Bahia";"3.24 Metalurgia";"143,4"
"dezembro 2008";"Ceará";"3.24 Metalurgia";"-"
"dezembro 2008";"Pernambuco";"3.24 Metalurgia";"-"
"dezembro 2008";"Bahia";"3.24 Metalurgia";"127,3"
"janeiro 2009";"Ceará";"3.24 Metalurgia";"-"
"janeiro 2009";"Pernambuco";"3.24 Metalurgia";"-"
"janeiro 2009";"Bahia";"3.24 Metalurgia";"78,5"
"fevereiro 2009";"Ceará";"3.24 Metalurgia";"-"
"fevereiro 2009";"Pernambuco";"3.24 Metalurgia";"-"
"fevereiro 2009";"Bahia";"3.24 Metalurgia";"94,7"
"março 2009";"Ceará";"3.24 Metalurgia";"-"
"março 2009";"Pernambuco";"3.24 Metalurgia";"-"
"março 2009";"Bahia";"3.24 Metalurgia";"86,6"
"abril 2009";"Ceará";"3.24 Metalurgia";"-"
"abril 2009";"Pernambuco";"3.24 Metalurgia";"-"
"abril 2009";"Bahia";"3.24 Metalurgia";"113,4"
"maio 2009";"Ceará";"3.24 Metalurgia";"-"
"maio 2009";"Pernambuco";"3.24 Metalurgia";"-"
"maio 2009";"Bahia";"3.24 Metalurgia";"124,6"
"junho 2009";"Ceará";"3.24 Metalurgia";"-"
"junho 2009";"Pernambuco";"3.24 Metalurgia";"-"
"junho 2009";"Bahia";"3.24 Metalurgia";"123,8"
"julho 2009";"Ceará";"3.24 Metalurgia";"-"
"julho 2009";"Pernambuco";"3.24 Metalurgia";"-"
"julho 2009";"Bahia";"3.24 Metalurgia";"131,5"
"agosto 2009";"Ceará";"3.24 Metalurgia";"-"
"agosto 2009";"Pernambuco";"3.24 Metalurgia";"-"
"agosto 2009";"Bahia";"3.24 Metalurgia";"119,7"
"setembro 2009";"Ceará";"3.24 Metalurgia";"-"
"setembro 2009";"Pernambuco";"3.24 Metalurgia";"-"
"setembro 2009";"Bahia";"3.24 Metalurgia";"115,1"
"outubro 2009";"Ceará";"3.24 Metalurgia";"-"
"outubro 2009";"Pernambuco";"3.24 Metalurgia";"-"
"outubro 2009";"Bahia";"3.24 Metalurgia";"122,9"
"novembro 2009";"Ceará";"3.24 Metalurgia";"-"
"novembro 2009";"Pernambuco";"3.24 Metalurgia";"-"
"novembro 2009";"Bahia";"3.24 Metalurgia";"118,8"
"dezembro 2009";"Ceará";"3.24 Metalurgia";"-"
"dezembro 2009";"Pernambuco";"3.24 Metalurgia";"-"
"dezembro 2009";"Bahia";"3.24 Metalurgia";"136,2"
"janeiro 2010";"Ceará";"3.24 Metalurgia";"-"
"janeiro 2010";"Pernambuco";"3.24 Metalurgia";"-"
"janeiro 2010";"Bahia";"3.24 Metalurgia";"121,8"
"fevereiro 2010";"Ceará";"3.24 Metalurgia";"-"
"fevereiro 2010";"Pernambuco";"3.24 Metalurgia";"-"
"fevereiro 2010";"Bahia";"3.24 Metalurgia";"126,1"
"março 2010";"Ceará";"3.24 Metalurgia";"-"
"março 2010";"Pernambuco";"3.24 Metalurgia";"-"
"março 2010";"Bahia";"3.24 Metalurgia";"120,7"
"abril 2010";"Ceará";"3.24 Metalurgia";"-"
"abril 2010";"Pernambuco";"3.24 Metalurgia";"-"
"abril 2010";"Bahia";"3.24 Metalurgia";"121,0"
"maio 2010";"Ceará";"3.24 Metalurgia";"-"
