"Tabela 3653 - Produção Física Industrial, por seções e atividades industriais"
"Variável - Índice de base fixa sem ajuste sazonal (Base: média de 2012 = 100) (Número-índice)"
"Mês";"Unidade da Federação";"Seções e atividades industriais (CNAE 2.0)";""
"novembro 2005";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"74,2"
"dezembro 2005";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"dezembro 2005";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"dezembro 2005";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"76,6"
"janeiro 2006";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"janeiro 2006";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"janeiro 2006";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"75,1"
"fevereiro 2006";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"fevereiro 2006";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"fevereiro 2006";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"73,1"
"março 2006";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"março 2006";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"março 2006";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"74,7"
"abril 2006";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"abril 2006";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"abril 2006";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"78,9"
"maio 2006";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"maio 2006";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"maio 2006";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"79,4"
"junho 2006";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"junho 2006";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"junho 2006";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"72,2"
"julho 2006";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"julho 2006";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"julho 2006";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"78,0"
"agosto 2006";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"agosto 2006";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"agosto 2006";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"79,5"
"setembro 2006";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"setembro 2006";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"setembro 2006";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"66,0"
"outubro 2006";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"outubro 2006";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"outubro 2006";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"73,5"
"novembro 2006";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"novembro 2006";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"novembro 2006";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"74,1"
"dezembro 2006";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"dezembro 2006";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"dezembro 2006";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"68,3"
"janeiro 2007";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"janeiro 2007";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"janeiro 2007";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"79,3"
"fevereiro 2007";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"fevereiro 2007";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"fevereiro 2007";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"72,4"
"março 2007";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"março 2007";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"março 2007";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"74,9"
"abril 2007";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"abril 2007";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"abril 2007";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"60,1"
"maio 2007";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"maio 2007";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"maio 2007";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"71,3"
"junho 2007";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"junho 2007";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"junho 2007";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"73,6"
"julho 2007";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"julho 2007";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"julho 2007";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"74,3"
"agosto 2007";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"agosto 2007";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"agosto 2007";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"66,1"
"setembro 2007";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"setembro 2007";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"setembro 2007";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"55,6"
"outubro 2007";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"outubro 2007";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"outubro 2007";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"87,3"
"novembro 2007";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"novembro 2007";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"novembro 2007";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"84,7"
"dezembro 2007";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"dezembro 2007";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"dezembro 2007";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"94,4"
"janeiro 2008";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"janeiro 2008";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"janeiro 2008";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"100,7"
"fevereiro 2008";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"fevereiro 2008";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"fevereiro 2008";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"97,1"
"março 2008";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"março 2008";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"março 2008";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"79,4"
"abril 2008";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"abril 2008";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"abril 2008";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"79,0"
"maio 2008";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"maio 2008";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"maio 2008";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"99,1"
"junho 2008";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"junho 2008";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"junho 2008";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"105,0"
"julho 2008";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"julho 2008";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"julho 2008";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"102,9"
"agosto 2008";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"agosto 2008";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"agosto 2008";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"97,9"
"setembro 2008";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"setembro 2008";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"setembro 2008";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"100,2"
"outubro 2008";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"outubro 2008";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"outubro 2008";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"102,3"
"novembro 2008";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"novembro 2008";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"novembro 2008";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"84,1"
"dezembro 2008";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"dezembro 2008";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"dezembro 2008";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"107,8"
"janeiro 2009";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"janeiro 2009";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"janeiro 2009";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"103,3"
"fevereiro 2009";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"fevereiro 2009";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"fevereiro 2009";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"85,5"
"março 2009";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"março 2009";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"março 2009";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"88,0"
"abril 2009";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"abril 2009";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"abril 2009";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"86,9"
"maio 2009";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"maio 2009";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"maio 2009";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"104,6"
"junho 2009";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"junho 2009";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"junho 2009";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"97,8"
"julho 2009";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"julho 2009";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"julho 2009";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"86,2"
"agosto 2009";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"agosto 2009";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"agosto 2009";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"96,1"
"setembro 2009";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"setembro 2009";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"setembro 2009";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"103,5"
"outubro 2009";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"outubro 2009";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"outubro 2009";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"101,2"
"novembro 2009";"Ceará";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"novembro 2009";"Pernambuco";"3.17 Fabricação de celulose, papel e produtos de papel";"-"
"novembro 2009";"Bahia";"3.17 Fabricação de celulose, papel e produtos de papel";"91,5"
