"Tabela 3653 - Produção Física Industrial, por seções e atividades industriais"
"Variável - Índice de base fixa sem ajuste sazonal (Base: média de 2012 = 100) (Número-índice)"
"Mês";"Unidade da Federação";"Seções e atividades industriais (CNAE 2.0)";""
"outubro 2007";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"outubro 2007";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"novembro 2007";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"novembro 2007";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"novembro 2007";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"dezembro 2007";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"dezembro 2007";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"dezembro 2007";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"janeiro 2008";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"janeiro 2008";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"janeiro 2008";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"fevereiro 2008";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"fevereiro 2008";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"fevereiro 2008";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"março 2008";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"março 2008";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"março 2008";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"abril 2008";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"abril 2008";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"abril 2008";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"maio 2008";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"maio 2008";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"maio 2008";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"junho 2008";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"junho 2008";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"junho 2008";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"julho 2008";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"julho 2008";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"julho 2008";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"agosto 2008";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"agosto 2008";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"agosto 2008";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"setembro 2008";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"setembro 2008";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"setembro 2008";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"outubro 2008";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"outubro 2008";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"outubro 2008";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"novembro 2008";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"novembro 2008";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"novembro 2008";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"dezembro 2008";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"dezembro 2008";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"dezembro 2008";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"janeiro 2009";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"janeiro 2009";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"janeiro 2009";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"fevereiro 2009";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"fevereiro 2009";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"fevereiro 2009";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"março 2009";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"março 2009";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"março 2009";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"abril 2009";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"abril 2009";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"abril 2009";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"maio 2009";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"maio 2009";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"maio 2009";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"junho 2009";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"junho 2009";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"junho 2009";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"julho 2009";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"julho 2009";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"julho 2009";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"agosto 2009";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"agosto 2009";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"agosto 2009";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"setembro 2009";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"setembro 2009";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"setembro 2009";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"outubro 2009";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"outubro 2009";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"outubro 2009";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"novembro 2009";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"novembro 2009";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"novembro 2009";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"dezembro 2009";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"dezembro 2009";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"dezembro 2009";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"janeiro 2010";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"janeiro 2010";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"janeiro 2010";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"fevereiro 2010";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"fevereiro 2010";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"fevereiro 2010";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"março 2010";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"março 2010";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"março 2010";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"abril 2010";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"abril 2010";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"abril 2010";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"maio 2010";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"maio 2010";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
"maio 2010";"Bahia";"3.32 Fabricação de produtos diversos";"-"
"junho 2010";"Ceará";"3.32 Fabricação de produtos diversos";"-"
"junho 2010";"Pernambuco";"3.32 Fabricação de produtos diversos";"-"
