"Tabela 3653 - Produção Física Industrial, por seções e atividades industriais"
"Variável - Índice de base fixa sem ajuste sazonal (Base: média de 2012 = 100) (Número-índice)"
"Mês";"Unidade da Federação";"Seções e atividades industriais (CNAE 2.0)";""
"agosto 2003";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"setembro 2003";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"setembro 2003";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"setembro 2003";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"outubro 2003";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"outubro 2003";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"outubro 2003";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"novembro 2003";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"novembro 2003";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"novembro 2003";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"dezembro 2003";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"dezembro 2003";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"dezembro 2003";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"janeiro 2004";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"janeiro 2004";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"janeiro 2004";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"fevereiro 2004";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"fevereiro 2004";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"fevereiro 2004";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"março 2004";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"março 2004";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"março 2004";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"abril 2004";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"abril 2004";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"abril 2004";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"maio 2004";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"maio 2004";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"maio 2004";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"junho 2004";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"junho 2004";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"junho 2004";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"julho 2004";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"julho 2004";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"julho 2004";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"agosto 2004";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"agosto 2004";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"agosto 2004";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"setembro 2004";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"setembro 2004";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"setembro 2004";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"outubro 2004";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"outubro 2004";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"outubro 2004";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"novembro 2004";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"novembro 2004";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"novembro 2004";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"dezembro 2004";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"dezembro 2004";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"dezembro 2004";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"janeiro 2005";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"janeiro 2005";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"janeiro 2005";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"fevereiro 2005";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"fevereiro 2005";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"fevereiro 2005";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"março 2005";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"março 2005";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"março 2005";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"abril 2005";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"abril 2005";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"abril 2005";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"maio 2005";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"maio 2005";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"maio 2005";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"junho 2005";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"junho 2005";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"junho 2005";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"julho 2005";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"julho 2005";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"julho 2005";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"agosto 2005";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"agosto 2005";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"agosto 2005";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"setembro 2005";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
