"Tabela 3653 - Produção Física Industrial, por seções e atividades industriais"
"Variável - Índice de base fixa sem ajuste sazonal (Base: média de 2012 = 100) (Número-índice)"
"Mês";"Unidade da Federação";"Seções e atividades industriais (CNAE 2.0)";""
"abril 2004";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"abril 2004";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"maio 2004";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"maio 2004";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"maio 2004";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"junho 2004";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"junho 2004";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"junho 2004";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"julho 2004";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"julho 2004";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"julho 2004";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2004";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2004";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2004";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2004";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2004";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2004";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2004";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2004";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2004";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2004";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2004";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2004";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2004";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2004";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2004";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2005";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2005";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2005";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2005";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2005";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2005";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"março 2005";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"março 2005";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"março 2005";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"abril 2005";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"abril 2005";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"abril 2005";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"maio 2005";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"maio 2005";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"maio 2005";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"junho 2005";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"junho 2005";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"junho 2005";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"julho 2005";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"julho 2005";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"julho 2005";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2005";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2005";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2005";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2005";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2005";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2005";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2005";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2005";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2005";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2005";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2005";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2005";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2005";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2005";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2005";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2006";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2006";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2006";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2006";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2006";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2006";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"março 2006";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"março 2006";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"março 2006";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"abril 2006";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"abril 2006";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"abril 2006";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"maio 2006";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"maio 2006";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"maio 2006";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"junho 2006";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"junho 2006";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"junho 2006";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"julho 2006";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"julho 2006";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"julho 2006";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2006";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2006";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2006";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2006";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2006";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2006";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2006";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2006";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2006";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2006";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2006";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2006";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2006";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2006";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2006";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2007";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2007";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2007";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2007";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2007";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2007";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"março 2007";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"março 2007";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"março 2007";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"abril 2007";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"abril 2007";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"abril 2007";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"maio 2007";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"maio 2007";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"maio 2007";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"junho 2007";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"junho 2007";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"junho 2007";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"julho 2007";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"julho 2007";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"julho 2007";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2007";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2007";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2007";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2007";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2007";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2007";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2007";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2007";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2007";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2007";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2007";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2007";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2007";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2007";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2007";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2008";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2008";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2008";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2008";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2008";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2008";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"março 2008";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"março 2008";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"março 2008";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"abril 2008";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"abril 2008";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"abril 2008";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"maio 2008";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"maio 2008";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"maio 2008";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"junho 2008";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"junho 2008";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"junho 2008";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"julho 2008";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"julho 2008";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"julho 2008";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2008";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2008";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2008";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2008";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2008";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2008";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2008";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2008";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2008";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2008";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2008";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2008";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2008";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2008";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2008";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2009";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2009";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2009";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2009";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2009";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2009";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"março 2009";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"março 2009";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"março 2009";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"abril 2009";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"abril 2009";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"abril 2009";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"maio 2009";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"maio 2009";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"maio 2009";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"junho 2009";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"junho 2009";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"junho 2009";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"julho 2009";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"julho 2009";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"julho 2009";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2009";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2009";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2009";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2009";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2009";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2009";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2009";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2009";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2009";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2009";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2009";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2009";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2009";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2009";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2009";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2010";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2010";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2010";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2010";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2010";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2010";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"março 2010";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"março 2010";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"março 2010";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"abril 2010";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"abril 2010";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"abril 2010";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"maio 2010";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"maio 2010";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"maio 2010";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"junho 2010";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"junho 2010";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"junho 2010";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"julho 2010";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"julho 2010";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"julho 2010";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2010";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2010";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2010";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2010";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2010";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2010";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2010";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2010";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2010";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2010";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2010";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2010";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2010";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2010";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2010";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2011";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2011";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2011";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2011";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2011";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2011";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"março 2011";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"março 2011";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"março 2011";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"abril 2011";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"abril 2011";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"abril 2011";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"maio 2011";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"maio 2011";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"maio 2011";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"junho 2011";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"junho 2011";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"junho 2011";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"julho 2011";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"julho 2011";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"julho 2011";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2011";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2011";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"agosto 2011";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2011";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2011";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"setembro 2011";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2011";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2011";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"outubro 2011";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2011";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2011";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"novembro 2011";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2011";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2011";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"dezembro 2011";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2012";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2012";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"janeiro 2012";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2012";"Ceará";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2012";"Pernambuco";"3.18 Impressão e reprodução de gravações";"-"
"fevereiro 2012";"Bahia";"3.18 Impressão e reprodução de gravações";"-"
