"Tabela 3653 - Produção Física Industrial, por seções e atividades industriais"
"Variável - Índice de base fixa sem ajuste sazonal (Base: média de 2012 = 100) (Número-índice)"
"Mês";"Unidade da Federação";"Seções e atividades industriais (CNAE 2.0)";""
"dezembro 2004";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"janeiro 2005";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"janeiro 2005";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"janeiro 2005";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"fevereiro 2005";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"fevereiro 2005";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"fevereiro 2005";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"março 2005";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"março 2005";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"março 2005";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"abril 2005";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"abril 2005";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"abril 2005";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"maio 2005";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"maio 2005";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"maio 2005";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"junho 2005";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"junho 2005";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"junho 2005";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"julho 2005";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"julho 2005";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"julho 2005";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"agosto 2005";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"agosto 2005";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"agosto 2005";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"setembro 2005";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"setembro 2005";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"setembro 2005";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"outubro 2005";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"outubro 2005";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"outubro 2005";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"novembro 2005";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"novembro 2005";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"novembro 2005";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"dezembro 2005";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"dezembro 2005";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"dezembro 2005";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"janeiro 2006";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"janeiro 2006";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"janeiro 2006";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"fevereiro 2006";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"fevereiro 2006";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"fevereiro 2006";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"março 2006";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"março 2006";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"março 2006";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"abril 2006";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"abril 2006";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"abril 2006";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"maio 2006";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"maio 2006";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"maio 2006";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"junho 2006";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"junho 2006";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"junho 2006";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"julho 2006";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"julho 2006";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"julho 2006";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"agosto 2006";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"agosto 2006";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"agosto 2006";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"setembro 2006";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"setembro 2006";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"setembro 2006";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"outubro 2006";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"outubro 2006";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"outubro 2006";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"novembro 2006";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"novembro 2006";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"novembro 2006";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"dezembro 2006";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"dezembro 2006";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"dezembro 2006";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"janeiro 2007";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"janeiro 2007";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"janeiro 2007";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"fevereiro 2007";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"fevereiro 2007";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"fevereiro 2007";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"março 2007";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"março 2007";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"março 2007";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"abril 2007";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"abril 2007";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"abril 2007";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"maio 2007";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"maio 2007";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"maio 2007";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"junho 2007";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"junho 2007";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"junho 2007";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"julho 2007";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"julho 2007";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"julho 2007";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"agosto 2007";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"agosto 2007";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"agosto 2007";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"setembro 2007";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"setembro 2007";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"setembro 2007";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"outubro 2007";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"outubro 2007";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"outubro 2007";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"novembro 2007";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"novembro 2007";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"novembro 2007";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"dezembro 2007";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"dezembro 2007";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"dezembro 2007";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"janeiro 2008";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"janeiro 2008";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"janeiro 2008";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"fevereiro 2008";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"fevereiro 2008";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"fevereiro 2008";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"março 2008";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
